,value,metric,type
0,2.0806516025496533,fde,ml
1,2.803272476973304,fde,ml
2,2.164435272249458,fde,ml
3,1.805920773568483,fde,ml
4,1.7729721695175862,fde,ml
5,2.548057393484514,fde,ml
6,2.4299575529619664,fde,ml
7,0.723593396735521,fde,ml
8,0.4549717505957394,fde,ml
9,1.1474317849753337,fde,ml
10,1.5765377807185263,fde,ml
11,2.2960973390414434,fde,ml
12,2.2192402660869552,fde,ml
13,4.459692372307938,fde,ml
14,0.5117634795728667,fde,ml
15,1.5879077949817038,fde,ml
16,0.3681315321108878,fde,ml
17,2.511166951755336,fde,ml
18,3.205815647358045,fde,ml
19,1.053585086348938,fde,ml
20,1.7414288633301995,fde,ml
21,0.15893764835229204,fde,ml
22,3.8144275406299863,fde,ml
23,1.6552233252376947,fde,ml
24,0.7225344552711159,fde,ml
25,1.8312812798672737,fde,ml
26,0.20358273731789825,fde,ml
27,0.7928023815728577,fde,ml
28,3.6709430285036166,fde,ml
29,1.4301671642321614,fde,ml
30,0.7387343017581717,fde,ml
31,2.1896162328713196,fde,ml
32,0.2443831494007086,fde,ml
33,0.26188553254420616,fde,ml
34,5.635421035481976,fde,ml
35,3.9539931064127187,fde,ml
36,3.0524661198602345,fde,ml
37,1.3838773896539933,fde,ml
38,3.7016432107832142,fde,ml
39,0.25379125452058166,fde,ml
40,1.7799434041701396,fde,ml
41,6.99985175721593,fde,ml
42,5.42025688030746,fde,ml
43,1.71441658075864,fde,ml
44,1.8550658961218507,fde,ml
45,0.3196921566229427,fde,ml
46,0.24640436974352725,fde,ml
47,3.4497403207823103,fde,ml
48,5.944208303556618,fde,ml
49,2.7113457051394585,fde,ml
50,0.40666973343247836,fde,ml
51,0.22936381764806285,fde,ml
52,0.22957742299634162,fde,ml
53,1.7155994294425876,fde,ml
54,5.086087076028665,fde,ml
55,3.108242789997965,fde,ml
56,2.4969428557223052,fde,ml
57,0.1598527635498814,fde,ml
58,0.4014985465858781,fde,ml
59,2.2164270119036447,fde,ml
60,2.5860186735468202,fde,ml
61,0.30550599657477107,fde,ml
62,3.7157574165456335,fde,ml
63,0.06980320272524819,fde,ml
64,0.30542511014270657,fde,ml
65,0.2897227638180257,fde,ml
66,0.8128606735651619,fde,ml
67,1.8600006069869621,fde,ml
68,1.4264781379683324,fde,ml
69,0.01531802342285819,fde,ml
70,0.20578068925794502,fde,ml
71,1.2400687060076307,fde,ml
72,0.6675763242931216,fde,ml
73,4.26491859212259,fde,ml
74,1.2930066533531663,fde,ml
75,0.13348483529522978,fde,ml
76,0.26858837642270905,fde,ml
77,1.9335952636591593,fde,ml
78,0.09152506568700038,fde,ml
79,1.341314923141442,fde,ml
80,1.0924150870912108,fde,ml
81,1.6811340402590438,fde,ml
82,0.17855483994506657,fde,ml
83,0.07760170606945714,fde,ml
84,2.4784273784659665,fde,ml
85,0.032232076470772565,fde,ml
86,2.881340118245214,fde,ml
87,1.3275796625075973,fde,ml
88,1.4164368221034798,fde,ml
89,0.16212358914814778,fde,ml
90,0.05912054594982899,fde,ml
91,2.2832586999050055,fde,ml
92,0.01366799429229875,fde,ml
93,2.2431689755266184,fde,ml
94,0.5117344865347542,fde,ml
95,3.5830755738310995,fde,ml
96,0.20994290436834995,fde,ml
97,0.030328519804059036,fde,ml
98,3.321083925556503,fde,ml
99,0.008287256026229612,fde,ml
100,0.6358011262486363,fde,ml
101,0.07354803388673486,fde,ml
102,1.5387278796273571,fde,ml
103,0.08068001764884696,fde,ml
104,0.018456967401768255,fde,ml
105,2.476031363458434,fde,ml
106,0.010833462073644794,fde,ml
107,0.9063560163337335,fde,ml
108,0.6526705406397758,fde,ml
109,3.73826500098704,fde,ml
110,0.10350894459259799,fde,ml
111,0.048384048892412886,fde,ml
112,2.6194331494152276,fde,ml
113,0.017618203001608008,fde,ml
114,0.6711372004218474,fde,ml
115,0.37996410569966754,fde,ml
116,0.12380477149968579,fde,ml
117,0.0645753602420064,fde,ml
118,1.7941112813973392,fde,ml
119,0.021284361692059044,fde,ml
120,1.8256203068072947,fde,ml
121,0.17556648735774813,fde,ml
122,0.1077390877934694,fde,ml
123,0.1068164444862201,fde,ml
124,1.3781631993219137,fde,ml
125,0.01422704551919174,fde,ml
126,2.192565114020827,fde,ml
127,0.07378224120226981,fde,ml
128,0.11899055457740476,fde,ml
129,0.06474744287787267,fde,ml
130,1.957553783630258,fde,ml
131,0.01201447767640484,fde,ml
132,1.406997666263378,fde,ml
133,1.1598073557664395,fde,ml
134,0.12119062053826941,fde,ml
135,0.07369932370864546,fde,ml
136,2.162614081657491,fde,ml
137,0.012586015605139306,fde,ml
138,1.4337507965313772,fde,ml
139,0.31231311663135164,fde,ml
140,0.07584062008111404,fde,ml
141,0.08532976924669722,fde,ml
142,1.2445826865812788,fde,ml
143,0.013134310622142247,fde,ml
144,1.2717545358213884,fde,ml
145,0.08514598534131876,fde,ml
146,0.05497070178471482,fde,ml
147,0.059086491527823984,fde,ml
148,0.1179907467673071,fde,ml
149,0.02147626647080328,fde,ml
150,1.2139105583184986,fde,ml
151,0.11634694898074288,fde,ml
152,0.05799442915651666,fde,ml
153,0.05276620724698934,fde,ml
154,0.4012147988273704,fde,ml
155,0.017374635139086995,fde,ml
156,2.260981987061461,fde,ml
157,0.11956380685832232,fde,ml
158,0.05773424332892325,fde,ml
159,0.10034801613865313,fde,ml
160,0.6829673084021562,fde,ml
161,0.011375876387850587,fde,ml
162,1.6111446077421638,fde,ml
163,0.19195780500385473,fde,ml
164,0.04511192371188743,fde,ml
165,0.6229445051207667,fde,ml
166,1.0057047381219824,fde,ml
167,0.006088665107349314,fde,ml
168,0.8398783545947464,fde,ml
169,0.15115524388486926,fde,ml
170,0.031233128336039036,fde,ml
171,0.7281816462381641,fde,ml
172,1.953967224199947,fde,ml
173,0.004337584229648049,fde,ml
174,2.380585933348827,fde,ml
175,0.08792530420626687,fde,ml
176,0.037047036324423854,fde,ml
177,1.8452180951371717,fde,ml
178,2.829993179556772,fde,ml
179,0.0037671687693165328,fde,ml
180,1.6317443875688185,fde,ml
181,0.04321769250230736,fde,ml
182,3.584985519819985,fde,ml
183,0.005090934168547525,fde,ml
184,0.005714274556362303,fde,ml
185,0.06316812059939665,fde,ml
186,0.008292994611019663,fde,ml
187,0.029997450647223155,fde,ml
188,0.01198088767840163,fde,ml
189,0.02325537575438223,fde,ml
190,0.008608952783883806,fde,ml
191,0.023006111303922886,fde,ml
192,0.005085317451215344,fde,ml
193,0.027934423721622414,fde,ml
194,0.003406394721380186,fde,ml
195,0.027212315026769147,fde,ml
196,0.0020434467757492426,fde,ml
197,0.026522407485017652,fde,ml
198,0.001739539590008155,fde,ml
199,0.026011270764721296,fde,ml
200,1.6772578938467309,fde,ml
201,3.1453024682587225,fde,ml
202,1.3765245525603038,fde,ml
203,2.901185888932749,fde,ml
204,1.302913582135977,fde,ml
205,2.40759470532175,fde,ml
206,1.1202583540100377,fde,ml
207,0.97460066729843,fde,ml
208,1.119442529206058,fde,ml
209,0.7034150331468337,fde,ml
210,1.2285623167890523,fde,ml
211,0.759994529855522,fde,ml
212,1.3914970721742186,fde,ml
213,1.5064246017669223,fde,ml
214,1.0944898281808082,fde,ml
215,2.3279126542401585,fde,ml
216,0.530809026479868,fde,ml
217,3.572134115768027,fde,ml
218,1.0756490570652484,fde,ml
219,3.2339301209516216,fde,ml
220,1.4325605297038215,fde,ml
221,2.711819129568662,fde,ml
222,1.9336258592184128,fde,ml
223,3.4126554210422277,fde,ml
224,2.2918989814901196,fde,ml
225,2.2414275628059066,fde,ml
226,0.033114371339363895,fde,ml
227,2.3514418765912737,fde,ml
228,1.456301030224188,fde,ml
229,0.30599336754736856,fde,ml
230,2.3901215514677006,fde,ml
231,2.9373132049290884,fde,ml
232,0.30302824889854435,fde,ml
233,2.1728116765724614,fde,ml
234,2.271193398877154,fde,ml
235,0.3114143321562454,fde,ml
236,0.9531197010668973,fde,ml
237,2.061580096295651,fde,ml
238,0.3187232478925855,fde,ml
239,1.0580138818618674,fde,ml
240,4.163244275445537,fde,ml
241,0.3278165943954262,fde,ml
242,1.230552388173813,fde,ml
243,2.655909307169804,fde,ml
244,0.2461524771442254,fde,ml
245,0.7644153286003955,fde,ml
246,1.6948163854515428,fde,ml
247,0.1638722168661683,fde,ml
248,0.24116831906229272,fde,ml
249,3.8449540333040595,fde,ml
250,0.08565043271447906,fde,ml
251,0.715447231159004,fde,ml
252,1.3745093963003812,fde,ml
253,0.03777341634240475,fde,ml
254,0.8636702169372872,fde,ml
255,0.045439556626410985,fde,ml
256,0.015646244010386362,fde,ml
257,1.1268010343886998,fde,ml
258,0.13022626620346198,fde,ml
259,0.028597760949976434,fde,ml
260,0.8457550112911705,fde,ml
261,0.09022512633108966,fde,ml
262,0.030809518469779803,fde,ml
263,0.8436322061229768,fde,ml
264,0.05649156651472927,fde,ml
265,0.02640461695396368,fde,ml
266,0.5662894875888177,fde,ml
267,0.05928823679430023,fde,ml
268,0.02798271869923409,fde,ml
269,0.4866004095240842,fde,ml
270,0.06348217085100394,fde,ml
271,0.2390884903840724,fde,ml
272,1.0526942692773018,fde,ml
273,0.06383833369335823,fde,ml
274,0.4898280123235475,fde,ml
275,1.9544055493461676,fde,ml
276,0.06574533445310962,fde,ml
277,0.9570384812532793,fde,ml
278,1.381251085763174,fde,ml
279,0.056970766513980864,fde,ml
280,1.7677635162982928,fde,ml
