,value,metric,type
90,-3.640040519043284,kde,full
91,1.5509962458031161,kde,full
92,-5.101107022482546,kde,full
93,-0.5762099955247245,kde,full
94,-1.7906164682525891,kde,full
95,2.175845367876078,kde,full
96,-2.0085566937384773,kde,full
97,-3.352449320899221,kde,full
98,0.5178133932736912,kde,full
99,-4.854284169253102,kde,full
100,-1.0275683492285521,kde,full
101,-2.450783939916875,kde,full
102,1.3434180210969724,kde,full
103,-4.0060078684483535,kde,full
104,-4.329153834541988,kde,full
105,-0.4332411967493351,kde,full
106,-5.064839253847969,kde,full
107,-0.8481471975177364,kde,full
108,-1.4010433989024225,kde,full
109,2.0359553012412173,kde,full
110,-4.109317546211452,kde,full
111,-3.7328113819296247,kde,full
112,-0.15112308704729843,kde,full
113,-5.173776431393847,kde,full
114,-0.6789811611810732,kde,full
115,-0.3698654112439997,kde,full
116,-4.411993801387689,kde,full
117,-3.913612543139173,kde,full
118,-0.7813641026530571,kde,full
119,-5.29106092647041,kde,full
120,-0.798518744983536,kde,full
121,-0.7187676278013748,kde,full
122,-4.622420990727194,kde,full
123,-3.690232445508928,kde,full
124,-0.9456073261735972,kde,full
125,-5.148228449334103,kde,full
126,-0.27815766290057664,kde,full
127,-0.611673711889486,kde,full
128,-4.512671422881004,kde,full
129,-3.0867091855698305,kde,full
130,-2.1206337901650167,kde,full
131,-4.980325378942275,kde,full
132,-0.48734143224084864,kde,full
133,-0.6777763165136965,kde,full
134,-4.5222352642626165,kde,full
135,-3.9058409769923257,kde,full
136,-1.678021934578063,kde,full
137,-5.01737691565465,kde,full
138,-0.33365324876551117,kde,full
139,-0.8240665440063618,kde,full
140,-4.0791036372307135,kde,full
141,-3.3935493266012404,kde,full
142,-1.7165068016825609,kde,full
143,-4.914611050926206,kde,full
144,-0.34675245391803633,kde,full
145,-0.9194548836032508,kde,full
146,-4.930420267622259,kde,full
147,-4.099771366124315,kde,full
148,-1.130421097964536,kde,full
149,-5.145888783517861,kde,full
150,-0.6246906551701898,kde,full
151,-2.7776358676663233,kde,full
152,-4.813519078025328,kde,full
153,-3.87586381744765,kde,full
154,-3.314014886743598,kde,full
155,-5.149521448148376,kde,full
156,0.6536109152928057,kde,full
157,-3.0566694187015035,kde,full
158,-4.691804998701017,kde,full
159,-4.860878198071417,kde,full
160,-2.5546434439772843,kde,full
161,-5.038124762719309,kde,full
162,0.14328338731342471,kde,full
163,-3.6682020089560297,kde,full
164,-4.569603265829095,kde,full
165,-3.7145395822905045,kde,full
166,0.25514219047109243,kde,full
167,-5.012777996951294,kde,full
168,-0.07359005417795095,kde,full
169,-3.2102568943560055,kde,full
170,-4.854027307298341,kde,full
171,-1.9696032228872333,kde,full
