,value,metric,type
245,1.0,road_viols,full
246,16.0,road_viols,full
247,5.0,road_viols,full
248,2.0,road_viols,full
249,46.0,road_viols,full
250,1.0,road_viols,full
251,8.0,road_viols,full
252,31.0,road_viols,full
253,1.0,road_viols,full
254,1.0,road_viols,full
255,19.0,road_viols,full
256,0.0,road_viols,full
257,1.0,road_viols,full
258,19.0,road_viols,full
259,2.0,road_viols,full
260,2.0,road_viols,full
261,20.0,road_viols,full
262,1.0,road_viols,full
263,48.0,road_viols,full
264,12.0,road_viols,full
265,0.0,road_viols,full
266,36.0,road_viols,full
267,15.0,road_viols,full
268,1.0,road_viols,full
269,3.0,road_viols,full
270,18.0,road_viols,full
271,0.0,road_viols,full
272,1.0,road_viols,full
273,8.0,road_viols,full
274,5.0,road_viols,full
275,6.0,road_viols,full
276,6.0,road_viols,full
277,3.0,road_viols,full
278,23.0,road_viols,full
279,8.0,road_viols,full
280,2.0,road_viols,full
