,value,metric,type
212,0.5356598682266432,ade,ml
213,0.5101745645279547,ade,ml
214,0.49432678147589154,ade,ml
215,0.9346518267769911,ade,ml
216,0.4980724453040433,ade,ml
217,1.3077093259617614,ade,ml
218,0.4210853314485627,ade,ml
219,1.2868204068395104,ade,ml
220,0.7009841131811364,ade,ml
221,1.235683400583731,ade,ml
222,0.5469338217179188,ade,ml
223,1.3858228483665052,ade,ml
224,0.490551217577533,ade,ml
225,0.9496727119310978,ade,ml
226,0.16630228306645234,ade,ml
227,0.5639804281242546,ade,ml
228,0.7373792270333941,ade,ml
229,0.17124236016389682,ade,ml
230,0.5983061211598232,ade,ml
231,1.0563994686995704,ade,ml
232,0.17184032821796225,ade,ml
233,0.617939880688786,ade,ml
234,0.5762461708110148,ade,ml
235,0.17159365634271687,ade,ml
236,0.8831342570557582,ade,ml
237,0.5660744737713054,ade,ml
238,0.17223736697650435,ade,ml
239,1.2025823030971083,ade,ml
240,1.349985297557354,ade,ml
241,0.1721255882985188,ade,ml
242,1.1208556997638686,ade,ml
243,0.7543260043094445,ade,ml
244,0.15969852579970112,ade,ml
245,0.4282854574835359,ade,ml
246,0.6417065040901844,ade,ml
247,0.13316327370048647,ade,ml
248,0.5670623862426704,ade,ml
249,1.611422447322316,ade,ml
250,0.09647525233643334,ade,ml
251,0.7452428904110807,ade,ml
252,0.4117304770426271,ade,ml
253,0.05438554465596607,ade,ml
254,0.7542454902202745,ade,ml
255,0.08945276328132057,ade,ml
256,0.06582909509674315,ade,ml
257,0.6781104345159359,ade,ml
258,0.0567936157760984,ade,ml
259,0.0445351556540177,ade,ml
260,0.6732961655281562,ade,ml
261,0.06195240108063118,ade,ml
262,0.0357601392098625,ade,ml
263,0.3518127505527777,ade,ml
264,0.05967915221476996,ade,ml
265,0.03794453816085635,ade,ml
266,0.18503778039847205,ade,ml
267,0.0722119283849459,ade,ml
268,0.03718521293795048,ade,ml
269,0.18690043769734074,ade,ml
270,0.0626932639241311,ade,ml
271,0.04705217134924711,ade,ml
272,0.15720111325664568,ade,ml
273,0.059306412189182756,ade,ml
274,0.10364998827227573,ade,ml
275,0.28384246701692456,ade,ml
276,0.06427110145688582,ade,ml
277,0.2546510625742843,ade,ml
278,0.39900478136847034,ade,ml
279,0.06356470526616935,ade,ml
280,0.54959102281166,ade,ml
