,value,metric,type
244,80.0,road_viols,full
245,9.0,road_viols,full
246,131.0,road_viols,full
247,58.0,road_viols,full
248,44.0,road_viols,full
249,20.0,road_viols,full
250,58.0,road_viols,full
251,37.0,road_viols,full
252,16.0,road_viols,full
253,47.0,road_viols,full
254,45.0,road_viols,full
255,16.0,road_viols,full
256,26.0,road_viols,full
257,48.0,road_viols,full
258,54.0,road_viols,full
259,24.0,road_viols,full
260,24.0,road_viols,full
261,11.0,road_viols,full
262,41.0,road_viols,full
263,56.0,road_viols,full
264,54.0,road_viols,full
265,90.0,road_viols,full
266,83.0,road_viols,full
267,44.0,road_viols,full
268,13.0,road_viols,full
269,202.0,road_viols,full
270,46.0,road_viols,full
271,5.0,road_viols,full
272,159.0,road_viols,full
273,40.0,road_viols,full
274,3.0,road_viols,full
275,43.0,road_viols,full
276,37.0,road_viols,full
277,2.0,road_viols,full
278,37.0,road_viols,full
279,34.0,road_viols,full
280,2.0,road_viols,full
