,value,metric,type
201,-3.358466707578292,kde,full
202,5.820632903221395,kde,full
203,-3.2661874273228406,kde,full
204,-0.5686008102716386,kde,full
205,-2.9098301232328843,kde,full
206,4.040877255438477,kde,full
207,-3.63155752961456,kde,full
208,-2.68467452603887,kde,full
209,-3.7273567816486013,kde,full
210,-2.507031822030474,kde,full
211,-3.804425689567091,kde,full
212,-2.0386352822713913,kde,full
213,-3.1903557211603975,kde,full
214,-1.4608848413414097,kde,full
215,-2.4228542533985373,kde,full
216,-0.9031998439360196,kde,full
217,-0.29025961695601343,kde,full
218,-1.3438000567675978,kde,full
219,3.0723341187005726,kde,full
